transcript_id,SRR1839791,SRR1839792,SRR1839793,SRR1839793,SRR1839794,SRR1839795,SRR1839796,SRR1839797,SRR1839798,SRR1839799,SRR1839800,SRR1839801,SRR1839802,SRR1839803,SRR1839804
NR_033848,6,14,9,9,24,7,19,0,23,0,0,0,10,7,9
NR_033847,10,0,0,0,4,0,0,0,5,0,10,0,14,8,9
NM_015608,264,0,0,0,170,693,0,0,0,0,0,0,0,653,0
NR_110858,17,199,113,113,10,40,823,433,417,382,573,506,684,86,81
NM_001202438,1268,0,0,0,803,0,0,0,0,0,0,0,0,0,1009
NR_120633,15,0,0,0,13,7,0,4,0,5,2,0,0,2,18
NM_078468,109,66,76,76,115,135,159,111,185,58,61,125,184,143,237
NM_078469,316,138,71,71,323,197,296,105,271,194,200,163,161,203,349
NM_016567,112,0,26,26,81,72,20,71,92,39,21,41,132,6,104
NM_018180,559,64,115,115,423,450,564,249,279,151,272,254,311,320,607
NM_001004298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001350921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001350922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_148989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001350923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_146939,6,0,0,0,3,0,0,0,0,0,0,2,0,0,0
NM_001377561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001290223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001377560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001039762,0,17,0,0,0,0,0,0,0,0,8,0,0,10,0
NM_001377543,29,0,0,0,51,64,0,58,27,0,22,20,17,29,25
NM_145235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001363549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_102707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001288973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001288974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001288975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001350939,8,0,0,0,5,9,0,0,18,0,0,10,0,6,10
NM_003474,334,42,19,19,87,84,163,32,63,19,37,66,114,167,131
NM_021641,21,0,0,0,0,0,0,0,0,0,0,0,4,0,19
NR_120619,85,51,40,40,93,63,47,52,55,68,61,34,40,7,88
NM_001145966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NM_002417,231,112,109,109,183,275,397,92,193,198,114,195,296,146,211
NM_001005463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001375392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_036179,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
NM_001375380,3,0,0,0,0,4,14,0,0,3,7,0,0,0,0
NR_149170,0,0,11,11,19,11,0,0,1,0,10,0,0,30,0
NM_001355042,68,0,19,19,4,0,63,0,34,0,32,0,0,26,0
NR_034125,102,118,17,17,74,58,71,39,79,52,48,58,60,26,86
NR_044994,113,8,5,5,79,48,58,9,32,35,53,31,63,46,99
NM_002412,471,455,412,412,587,356,389,362,314,284,305,269,324,284,366
NM_001199868,293,0,142,142,251,442,438,221,298,32,144,229,378,277,299
NM_006541,107,0,136,136,158,120,83,33,141,162,68,46,147,72,154
NM_001321980,3,249,0,0,0,0,0,0,0,0,3,0,5,0,0
NM_174937,0,0,0,0,0,23,0,0,0,0,0,0,0,0,8
NR_120623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001316676,0,66,0,0,0,0,0,0,6,0,0,0,37,0,42
NM_001323356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001323354,0,0,0,0,0,18,0,0,0,0,6,0,0,4,0
NM_001323355,4146,0,0,0,1075,112,5602,0,877,0,0,0,0,687,0
NM_006504,62,0,0,0,0,972,0,0,0,0,581,0,0,4286,0
NM_001316677,259,209,206,206,850,606,319,199,185,294,274,331,525,56,385
NM_130435,12310,2980,1989,1989,12627,8583,3878,8022,3986,3274,7200,5477,7395,1622,7537
NM_001323357,234,0,0,0,67,0,1035,98,527,0,545,0,0,0,2637
NR_136149,308,185,100,100,355,206,299,149,143,106,277,136,136,38,193
NR_136150,24,0,9,9,82,0,35,16,0,0,0,8,13,123,36
NM_006426,50,0,20,20,32,107,186,35,58,78,61,33,25,66,7
NM_001323086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001323087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001323088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001323089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001323090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001105521,24,0,7,7,72,55,78,15,20,24,18,14,42,66,27
NM_018461,2193,1126,0,0,1865,1370,1486,0,1065,0,1337,1005,1045,0,1124
NR_033191,95,0,369,369,89,315,211,619,114,410,42,16,149,536,295
NM_001291310,34,48,398,398,435,50,128,552,35,628,55,11,29,424,81
NM_004052,549,215,117,117,577,315,436,186,135,187,235,191,243,258,420
NR_149317,18,9,0,0,27,7,15,6,13,19,15,0,8,0,12
NR_158224,13,0,0,0,0,0,0,0,0,5,2,0,0,0,0
NM_001318878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001318880,0,68,31,31,31,19,45,0,11,0,31,0,27,23,23
NM_001143758,0,0,9,9,0,0,0,0,0,0,9,0,0,0,42
NR_134911,37,8,9,9,41,3,50,0,18,21,2,4,3,38,24
NM_001318879,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
NM_173575,572,985,293,293,791,552,647,262,460,264,228,294,256,323,341
NM_001318881,99,70,45,45,123,93,35,71,100,88,28,34,42,28,45
NM_001318882,19,0,8,8,19,15,20,1,0,8,10,0,15,5,10
NM_001318883,48,0,0,0,0,0,0,17,0,54,9,38,0,0,0
NM_030626,160,0,7,7,109,0,8,0,0,0,112,0,37,0,0
NM_001143759,42,0,0,0,59,97,0,29,23,30,23,0,24,58,0
NM_001143757,58,114,63,63,49,96,87,119,65,75,10,139,85,104,71
NM_001309474,17,0,0,0,22,62,41,0,75,0,15,0,0,0,91
NM_138499,1517,1860,684,684,1459,560,834,479,958,612,528,470,570,342,556
NM_001098637,484,0,424,424,540,193,0,69,0,0,137,83,77,0,0
NR_046231,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
NM_001200049,25,0,0,0,10,3,0,0,0,0,11,0,6,0,0
NM_177400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_005539,2333,815,507,507,2040,1273,1457,1146,823,577,1096,641,961,660,1002
NM_001321042,13,0,0,0,3,4,0,0,7,5,7,0,3,0,0
NM_015722,0,0,13,13,58,0,0,0,0,0,0,0,0,0,6
NM_001321617,9,30,5,5,0,5,0,25,4,0,0,11,12,6,18
NM_001145201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_145202,14,0,3,3,20,0,0,5,4,0,5,0,0,0,15
NM_198472,93,28,35,35,90,19,102,103,90,5,41,48,6,10,18
NM_001098483,79,285,230,230,69,153,0,0,107,85,58,70,106,0,42
NM_001301828,21,15,5,5,8,9,25,0,25,15,4,14,12,26,3
NM_001301827,9,0,10,10,0,15,0,0,0,0,6,0,0,0,0
NR_037509,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
NM_004092,2319,2114,1390,1390,2274,1895,2179,1451,1776,1525,1325,1531,1389,919,1594
NM_001256618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001256617,381,19,55,55,255,34,26,40,14,8,9,23,19,18,47
NR_046330,442,138,79,79,241,135,179,153,120,167,130,238,152,66,131
NM_006659,6225,4117,3121,3121,6590,4377,4398,2999,2854,2643,3577,2348,3048,2076,3380
NM_145806,669,972,543,543,628,512,574,286,505,289,333,363,373,278,327
NR_130127,28,0,0,0,11,0,5,0,6,0,0,0,73,0,5
NM_207127,0,0,0,0,5,12,69,0,0,0,0,0,0,0,0
NM_207128,0,0,0,0,77,45,0,0,0,4,0,7,0,3,0
NR_109763,0,0,46,46,40,20,110,0,0,5,0,0,0,25,59
NR_109764,0,0,0,0,4,0,0,0,0,2,0,0,0,0,5
NR_109765,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
NR_109766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_152911,383,360,238,238,226,234,50,134,224,150,179,180,159,62,159
NM_138384,1157,1127,854,854,1144,767,899,500,874,542,626,831,735,422,629
NM_001012508,21,0,0,0,38,0,0,6,4,7,5,1,6,8,13
NM_000773,29,17,12,12,97,27,47,16,27,15,36,34,35,23,40
NM_001143763,0,0,7,7,17,7,8,0,0,0,13,0,0,13,0
NM_130784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001143764,0,13,0,0,64,10,17,0,0,0,0,0,0,25,0
NR_033789,0,3,2,2,8,0,0,0,0,0,0,0,0,0,0
NR_149718,325,84,33,33,634,83,125,21,89,81,92,73,365,221,168
NM_001347866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_108078,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
NR_108079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_030170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_152643,1172,251,86,86,102,79,227,47,110,72,113,230,42,29,60
NM_001347864,151,26,2,2,21,15,49,9,13,0,29,26,8,10,29
NM_001347865,53,26,7,7,6,11,25,19,11,0,11,13,12,0,5
NM_003577,127,131,20,20,62,13,0,14,16,17,0,7,5,13,13
NM_014468,1078,1057,517,517,1069,1049,812,603,718,482,611,419,599,438,533
NM_001109,53931,33058,17611,17611,55787,24595,30949,28146,15320,11219,26914,16668,18701,10819,16880
NM_001164490,2177,716,649,649,2702,1643,251,1199,476,371,544,338,903,312,802
NM_001164489,2104,1688,506,506,2290,1976,165,0,1195,1294,3316,8,0,946,1754
NM_001286136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_053280,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
NR_146389,11958,22546,12001,12001,12848,8174,10991,11593,4667,4045,10705,5966,4885,3483,3338
NR_028326,5,15,0,0,8,8,2,0,232,1,2,0,0,0,2
NM_001370312,0,0,0,0,29,1,0,0,0,0,0,0,155,0,0
NM_001370314,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0
NM_001370315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
NM_001370316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001370325,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0
NR_163394,0,0,26,26,107,219,0,49,0,0,7,0,0,13,221
NR_163395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_163396,0,0,46,46,48,0,0,0,0,0,36,0,1,0,0
NR_163397,0,0,0,0,0,0,0,0,0,14,0,0,0,0,96
NR_163399,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
NR_163400,0,0,42,42,41,0,0,0,0,0,24,0,0,0,0
NM_001370317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001370318,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0
NM_001370319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001370320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001370321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001370322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001370324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_163386,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0
NR_163387,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
NR_163388,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
NR_163389,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_163390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NR_163391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_163392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098787,4315,2779,1889,1889,4920,4809,4223,2308,2618,1818,3695,2811,2698,2224,3867
NM_016526,1586,28,567,567,869,822,388,354,451,518,675,243,285,303,583
NM_001286134,5357,4030,2130,2130,5569,4763,5006,3631,3758,2816,3655,3034,3531,2124,3932
NM_021932,493,270,612,612,509,152,116,0,260,80,3,528,10,143,15
NR_106801,1,3,1,1,0,1,1,1,0,0,1,0,0,1,0
NM_001017524,498,0,61,61,64,71,524,146,468,0,194,253,0,177,85
NM_012239,441,0,153,153,564,427,0,310,77,361,131,238,330,225,129
NR_163393,23,42,0,0,5,2,0,4,5,0,5,0,16,0,2
NR_163398,14,0,27,27,71,1,1,50,0,11,0,4,4,10,98
NR_163402,24,36,3,3,34,10,56,12,16,20,26,36,27,6,15
NM_001370310,1,0,111,111,118,1,0,37,0,81,0,59,102,45,99
NR_163401,1,0,0,0,0,0,37,2,0,0,0,5,2,0,0
NM_001370323,1,0,57,57,44,1,308,33,0,0,0,68,0,49,46
NM_002817,4516,5586,4056,4056,4735,4570,4854,3799,3507,2372,3196,3428,3192,1904,3440
NM_175932,105,6,20,20,74,22,9,12,2,2,7,40,27,21,11
NM_001276700,4252,3072,2574,2574,3932,1347,1788,2215,1209,771,1530,834,810,546,623
NM_138329,1224,977,518,518,589,340,445,460,214,207,130,91,309,211,109
NM_025092,32157,40455,36941,36941,44413,12895,19067,14948,14942,20065,25177,14084,11456,11054,9995
NM_001025295,27,0,0,0,4,11,8,0,0,0,7,0,0,0,10
NM_001303029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_007183,3,0,0,0,21,0,0,0,11,21,0,0,3,0,4
NM_178537,155,35,0,0,102,27,0,0,33,19,0,0,67,25,11
NM_001135054,8345,8479,5895,5895,9979,4144,4978,3036,4608,4416,4087,4187,3773,2475,4283
NM_001135053,731,371,313,313,568,182,204,18,150,163,109,151,88,13,99
NM_021805,106,235,205,205,166,99,518,0,84,103,448,38,101,23,72
NM_001012302,1609,2,324,324,1557,192,1166,447,693,46,638,719,936,865,567
NM_001347882,1501,2291,1151,1151,1728,1198,722,286,748,1246,986,806,499,232,820
NM_001329545,0,0,0,0,66,0,0,75,0,0,0,0,0,0,148
NM_001329548,12,2,12,12,0,0,11,0,25,0,22,0,98,0,78
NM_030783,441,318,267,267,284,203,431,113,203,243,233,79,78,24,0
NR_138046,27,167,101,101,0,87,0,22,0,0,0,11,0,0,23
NM_001329544,13,8,4,4,94,14,6,10,0,0,6,122,52,101,12
NM_006435,139286,351203,206892,206892,162469,133684,201412,227095,125414,101045,165989,95438,90721,54845,69214
NM_003641,18340,49291,40752,40752,27741,18943,39895,27062,41740,18838,26267,21320,17538,9483,12493
NM_021034,2905,9848,29285,29285,35210,31233,46469,41577,55890,8429,37501,49234,17508,6462,20600
NR_049759,47,558,606,606,869,736,918,973,1440,336,1112,1140,423,176,501
NM_203384,0,0,228,228,332,0,90,93,0,15,32,62,30,45,167
NM_203385,32,15,10,10,356,90,9,4,27,96,104,74,41,2,71
NM_203388,1054,1346,448,448,877,578,856,569,593,417,564,543,626,300,521
NM_203387,964,462,464,464,712,585,183,90,648,449,356,128,160,233,501
NM_203389,877,1180,549,549,761,710,1246,718,882,503,563,528,576,326,529
NM_203386,757,595,278,278,683,418,165,112,516,355,320,131,118,210,271
NM_203383,639,146,56,56,744,481,467,272,204,298,323,260,214,163,180
NM_002939,480,258,477,477,684,603,594,364,177,325,348,733,479,270,173
NM_021920,14,40,13,13,15,5,0,0,19,8,10,1,2,0,5
NM_000797,36,44,27,27,35,4,9,5,13,9,16,9,7,6,4
NM_001286583,0,0,0,0,0,14,0,0,19,0,0,0,0,7,0
NM_020901,0,0,0,0,0,58,0,96,203,0,0,0,0,40,0
NM_031264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_021924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_176795,143,130,62,62,138,37,22,6,17,9,41,33,10,18,3
NM_001130442,83,133,36,36,118,10,58,24,9,9,38,27,40,16,93
NM_001318054,66,62,77,77,57,75,154,59,46,90,47,47,74,66,40
NM_005343,43,77,102,102,89,67,19,36,111,77,40,66,96,15,2
NM_198075,52,88,59,59,118,44,69,56,48,45,82,38,59,64,51
NM_173573,99,131,120,120,137,46,49,78,57,46,67,78,54,48,57
NR_147607,42,90,48,48,66,22,18,32,67,29,32,53,27,15,36
NR_147608,2,1,6,6,3,3,19,0,11,6,5,6,3,0,10
NM_001143993,932,1383,767,767,867,463,574,191,446,321,417,346,447,208,318
NM_001143994,32,41,83,83,104,14,57,106,23,9,36,21,5,0,44
NM_003475,30,86,95,95,34,6,29,5,30,18,37,66,15,5,19
NR_038262,11,0,4,4,8,0,13,6,0,0,8,7,5,3,19
NR_029623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_026967,29,7,6,6,41,3,25,5,12,10,16,8,10,7,17
NM_001286582,2686,857,0,0,2479,0,0,0,0,13,1315,860,1021,0,881
NM_001286581,20,58,705,705,251,1231,1473,740,1009,891,8,70,124,817,459
NM_001572,1392,2627,2444,2444,2448,1227,0,2345,5562,931,1366,0,0,347,1019
NM_004031,994,1798,1508,1508,1278,482,1340,559,1261,360,442,589,420,200,181
NM_004029,693,1195,215,215,811,566,1455,802,2010,632,615,1408,1382,76,191
NM_001171968,7,16,2,2,13,0,6,2,22,7,3,17,0,0,7
NM_001367390,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
NM_001276253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001293634,578,47,65,65,698,98,223,65,33,103,151,58,93,26,137
NM_021008,818,839,617,617,768,729,848,495,636,424,539,548,602,433,599
NM_174940,863,0,0,0,1106,0,0,0,6,0,0,0,9,0,0
NM_001384408,92,60,142,142,110,29,82,17,0,22,59,27,1,46,11
NM_001042463,568,925,717,717,401,820,1135,886,808,622,886,1020,952,428,900
NM_001276274,10,0,0,0,0,0,0,4,0,0,0,0,2,0,0
NM_022772,304,350,175,175,399,182,189,93,152,99,170,115,99,86,122
NM_016564,27,35,16,16,33,6,0,0,8,17,0,6,6,0,20
NM_024698,733,0,132,132,568,811,913,416,168,699,804,641,675,15,787
NM_001191061,731,0,282,282,1077,0,0,0,628,0,0,0,0,0,0
NM_001191060,67,773,13,13,41,19,54,0,19,0,12,0,22,393,32
NM_145886,1053,1496,641,641,1113,553,468,390,713,464,650,276,502,369,680
NM_145887,513,455,555,555,550,181,316,70,140,274,122,296,97,0,77
NM_006755,42232,66252,38200,38200,44426,40680,45186,52597,25396,19755,31975,22669,22645,13570,23661
NM_182612,1633,1413,773,773,1802,863,1515,412,632,641,991,174,586,468,875
NM_001318821,1147,1277,913,913,1440,724,677,489,605,628,636,281,676,549,648
NM_001318818,186,0,0,0,98,0,0,80,0,0,0,176,81,0,22
NM_001318824,127,0,0,0,216,84,137,0,85,0,0,0,12,0,12
NR_134867,132,15,23,23,223,20,28,30,30,131,165,38,126,24,27
NM_001318820,115,0,0,0,53,241,32,0,163,0,0,0,19,0,64
NM_001318823,39,0,0,0,22,0,0,37,0,0,0,720,152,0,155
NM_001318822,22,0,0,0,7,0,0,0,0,0,0,0,15,0,7
NR_134868,18,2,13,13,39,8,10,0,7,36,7,173,66,4,24
NR_126343,184,228,171,171,198,135,199,103,134,166,0,132,67,79,0
NR_126342,64,12,0,0,39,16,12,19,43,0,61,15,5,0,110
NM_001004,35218,59319,45328,45328,42434,34361,41040,23036,25713,34213,28482,25949,26115,22370,30873
NR_002585,30,24,31,31,41,15,6,16,7,27,19,10,12,11,13
NM_173584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001286606,189,535,507,507,364,242,88,207,107,85,133,193,149,59,49
NM_139029,0,49,58,58,148,0,0,373,147,58,85,0,85,0,43
NM_004357,2246,3526,1278,1278,1600,2566,1983,811,2134,1464,992,1023,656,572,1635
NM_139030,118,692,285,285,630,132,230,480,175,115,412,490,390,143,104
NM_001039490,78,0,0,0,13,0,0,0,0,8,0,0,0,0,0
NM_001025239,0,0,0,0,24,0,0,0,12,0,5,8,26,0,0
NM_001025238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001025235,0,0,0,0,0,0,0,0,0,0,0,0,66,25,0
NM_001025237,0,0,0,0,0,6,0,0,0,0,4,0,0,39,0
NM_021128,1392,2669,1549,1549,1472,1287,1683,1225,1472,1356,1085,1080,1247,672,1016
NM_003271,437,142,85,85,539,286,45,97,57,220,180,38,65,0,0
NM_001025236,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0
NM_001025234,281,490,229,229,119,204,495,353,350,475,204,401,256,218,195
NM_020376,19637,20735,13037,13037,19692,9828,9154,7360,6509,6842,8035,4968,5858,3680,5825
NM_001142676,0,0,0,0,0,1,48,0,4,0,59,0,0,28,0
NM_001142677,0,0,49,49,69,0,0,96,94,82,70,0,25,0,68
NM_001142675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001142674,981,877,432,432,334,570,771,117,480,17,31,60,590,320,415
NM_023947,212,524,488,488,983,438,406,487,311,671,658,827,238,243,360
NM_005961,4,0,4,4,10,4,0,2,4,4,4,3,4,0,7
NM_001304359,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_157183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_106802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_002458,28,34,3,3,28,6,0,5,18,0,9,0,0,0,3
NM_012305,0,0,515,515,1981,620,877,0,430,0,926,548,0,446,502
NR_144509,0,0,6,6,0,0,0,0,68,0,0,46,0,4,0
NM_001242837,1577,1021,337,337,1,509,526,596,389,589,200,201,774,77,480
NR_144510,2,0,0,0,0,0,0,0,63,15,0,0,0,0,0
NM_001256629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_003957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_046331,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
NM_001282218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001256630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001256627,65,90,84,84,69,21,13,7,10,14,9,4,14,14,25
NM_001318515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001318516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001318514,708,0,126,126,774,717,983,2108,199,0,806,192,420,559,648
NM_019009,5771,4934,2189,2189,6016,3456,3035,643,2553,2248,2207,1779,2692,1349,2633
NM_001318512,166,78,0,0,0,16,0,0,0,0,0,21,0,0,0
NR_029409,46,10,34,34,35,18,41,20,18,19,23,18,23,21,7
NM_001172223,0,0,0,0,22,0,0,0,0,0,0,0,0,0,14
NM_053005,1790,2944,1934,1934,1819,1730,2020,1041,1357,946,1161,1101,1325,633,1169
NR_021489,0,0,2,2,16,8,11,7,0,0,4,6,5,0,8
NM_004420,181,60,45,45,135,57,77,69,35,32,55,50,36,45,79
NM_001005922,12,3,0,0,15,6,8,4,1,6,2,3,3,7,7
NM_001004325,5,2,1,1,0,1,0,1,2,0,1,2,0,3,1
NM_001170820,107,168,92,92,138,47,106,54,58,27,53,42,41,38,29
NM_003282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NM_001145829,40,73,46,46,24,18,14,5,18,4,22,40,24,3,10
NM_001145841,498,1012,514,514,280,263,351,295,317,125,228,125,203,105,133
NM_001909,55996,73865,37500,37500,55739,39671,35496,27113,24764,21849,27526,21535,23005,13468,21424
NR_024471,37,43,23,23,20,25,20,20,35,25,38,12,0,13,30
NR_131223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_131224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_002196,62,41,40,40,22,14,13,14,31,7,26,26,13,9,10
NR_030533,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
NR_132974,0,0,2,2,1,2,0,0,0,0,0,0,0,2,2
NM_021134,482,1299,809,809,418,673,737,321,472,344,458,336,590,203,358
NM_001007139,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
NM_001291861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001127598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_003512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_030158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_028043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_133657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001042376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_000207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001185097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001185098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001291897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_000612,8,13,73,73,0,15,11,11,10,25,11,17,18,10,0
NM_005170,1376,963,720,720,656,304,346,281,441,250,190,224,263,122,283
NM_001013255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001042782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001297646,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0
NM_001367845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001367848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001367850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001367851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_006757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001367842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001367843,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
NM_001367844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001367847,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0
NM_001367852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_002339,96919,150637,68927,68927,110403,76744,83912,79572,55187,46786,68565,41851,47400,26433,51036
NR_036185,3,2,1,1,6,3,2,1,2,3,5,8,2,3,4
NM_001242932,74,60,41,41,65,29,47,5,34,17,38,17,12,33,22
NM_001013253,33,9,11,11,36,6,27,5,17,13,25,0,7,4,8
NM_001289005,46,56,11,11,0,24,5,12,8,4,16,4,6,10,22
NM_001013254,24,0,32,32,92,17,27,9,23,19,19,0,3,8,22
